agent,flops_step,memory_bytes,t
kl_ucb,1,0,79
kl_ucb,1,0,80
kl_ucb,1,0,81
kl_ucb,1,0,82
kl_ucb,1,0,83
kl_ucb,1,0,84
kl_ucb,1,0,85
kl_ucb,1,0,86
kl_ucb,1,0,87
kl_ucb,1,0,88
kl_ucb,1,0,89
kl_ucb,1,0,90
kl_ucb,1,0,91
kl_ucb,1,0,92
kl_ucb,1,0,93
kl_ucb,1,0,94
kl_ucb,1,0,95
kl_ucb,1,0,96
kl_ucb,1,0,97
kl_ucb,1,0,98
kl_ucb,1,0,99
kl_ucb,1,0,100
kl_ucb,1,0,101
kl_ucb,1,0,102
kl_ucb,1,0,103
kl_ucb,1,0,104
kl_ucb,1,0,105
kl_ucb,1,0,106
kl_ucb,1,0,107
kl_ucb,1,0,108
kl_ucb,1,0,109
kl_ucb,1,0,110
kl_ucb,1,0,111
kl_ucb,1,0,112
kl_ucb,1,0,113
kl_ucb,1,0,114
kl_ucb,1,0,115
kl_ucb,1,0,116
kl_ucb,1,0,117
kl_ucb,1,0,118
kl_ucb,1,0,119
kl_ucb,1,0,120
kl_ucb,1,0,121
kl_ucb,1,0,122
kl_ucb,1,0,123
kl_ucb,1,0,124
kl_ucb,1,0,125
kl_ucb,1,0,126
kl_ucb,1,0,127
kl_ucb,1,0,128
kl_ucb,1,0,129
kl_ucb,1,0,130
kl_ucb,1,0,131
kl_ucb,1,0,132
kl_ucb,1,0,133
kl_ucb,1,0,134
kl_ucb,1,0,135
kl_ucb,1,0,136
kl_ucb,1,0,137
kl_ucb,1,0,138
kl_ucb,1,0,139
kl_ucb,1,0,140
kl_ucb,1,0,141
kl_ucb,1,0,142
kl_ucb,1,0,143
kl_ucb,1,0,144
kl_ucb,1,0,145
kl_ucb,1,0,146
kl_ucb,1,0,147
kl_ucb,1,0,148
kl_ucb,1,0,149
kl_ucb,1,0,150
kl_ucb,1,0,151
kl_ucb,1,0,152
kl_ucb,1,0,153
kl_ucb,1,0,154
kl_ucb,1,0,155
kl_ucb,1,0,156
kl_ucb,1,0,157
kl_ucb,1,0,158
kl_ucb,1,0,159
kl_ucb,1,0,160
kl_ucb,1,0,161
kl_ucb,1,0,162
kl_ucb,1,0,163
kl_ucb,1,0,164
kl_ucb,1,0,165
kl_ucb,1,0,166
kl_ucb,1,0,167
kl_ucb,1,0,168
kl_ucb,1,0,169
kl_ucb,1,0,170
kl_ucb,1,0,171
kl_ucb,1,0,172
kl_ucb,1,0,173
kl_ucb,1,0,174
kl_ucb,1,0,175
kl_ucb,1,0,176
kl_ucb,1,0,177
kl_ucb,1,0,178
kl_ucb,1,0,179
kl_ucb,1,0,180
kl_ucb,1,0,181
kl_ucb,1,0,182
kl_ucb,1,0,183
kl_ucb,1,0,184
kl_ucb,1,0,185
kl_ucb,1,0,186
kl_ucb,1,0,187
kl_ucb,1,0,188
kl_ucb,1,0,189
kl_ucb,1,0,190
kl_ucb,1,0,191
kl_ucb,1,0,192
kl_ucb,1,0,193
kl_ucb,1,0,194
kl_ucb,1,0,195
kl_ucb,1,0,196
kl_ucb,1,0,197
kl_ucb,1,0,198
kl_ucb,1,0,199
kl_ucb,1,0,200
kl_ucb,1,0,201
kl_ucb,1,0,202
kl_ucb,1,0,203
kl_ucb,1,0,204
kl_ucb,1,0,205
kl_ucb,1,0,206
kl_ucb,1,0,207
kl_ucb,1,0,208
kl_ucb,1,0,209
kl_ucb,1,0,210
kl_ucb,1,0,211
kl_ucb,1,0,212
kl_ucb,1,0,213
kl_ucb,1,0,214
kl_ucb,1,0,215
kl_ucb,1,0,216
kl_ucb,1,0,217
kl_ucb,1,0,218
kl_ucb,1,0,219
kl_ucb,1,0,220
kl_ucb,1,0,221
kl_ucb,1,0,222
kl_ucb,1,0,223
kl_ucb,1,0,224
kl_ucb,1,0,225
kl_ucb,1,0,226
kl_ucb,1,0,227
kl_ucb,1,0,228
kl_ucb,1,0,229
kl_ucb,1,0,230
kl_ucb,1,0,231
kl_ucb,1,0,232
kl_ucb,1,0,233
kl_ucb,1,0,234
kl_ucb,1,0,235
kl_ucb,1,0,236
kl_ucb,1,0,237
kl_ucb,1,0,238
kl_ucb,1,0,239
kl_ucb,1,0,240
kl_ucb,1,0,241
kl_ucb,1,0,242
kl_ucb,1,0,243
kl_ucb,1,0,244
kl_ucb,1,0,245
kl_ucb,1,0,246
kl_ucb,1,0,247
kl_ucb,1,0,248
kl_ucb,1,0,249
kl_ucb,1,0,250
kl_ucb,1,0,251
kl_ucb,1,0,252
kl_ucb,1,0,253
kl_ucb,1,0,254
kl_ucb,1,0,255
kl_ucb,1,0,256
kl_ucb,1,0,257
kl_ucb,1,0,258
kl_ucb,1,0,259
kl_ucb,1,0,260
kl_ucb,1,0,261
kl_ucb,1,0,262
kl_ucb,1,0,263
kl_ucb,1,0,264
kl_ucb,1,0,265
kl_ucb,1,0,266
kl_ucb,1,0,267
kl_ucb,1,0,268
kl_ucb,1,0,269
kl_ucb,1,0,270
kl_ucb,1,0,271
kl_ucb,1,0,272
kl_ucb,1,0,273
kl_ucb,1,0,274
kl_ucb,1,0,275
kl_ucb,1,0,276
kl_ucb,1,0,277
kl_ucb,1,0,278
kl_ucb,1,0,279
kl_ucb,1,0,280
kl_ucb,1,0,281
kl_ucb,1,0,282
kl_ucb,1,0,283
kl_ucb,1,0,284
kl_ucb,1,0,285
kl_ucb,1,0,286
kl_ucb,1,0,287
kl_ucb,1,0,288
kl_ucb,1,0,289
kl_ucb,1,0,290
kl_ucb,1,0,291
kl_ucb,1,0,292
kl_ucb,1,0,293
kl_ucb,1,0,294
kl_ucb,1,0,295
kl_ucb,1,0,296
kl_ucb,1,0,297
kl_ucb,1,0,298
kl_ucb,1,0,299
kl_ucb,1,0,300
kl_ucb,1,0,301
kl_ucb,1,0,302
kl_ucb,1,0,303
kl_ucb,1,0,304
kl_ucb,1,0,305
kl_ucb,1,0,306
kl_ucb,1,0,307
kl_ucb,1,0,308
kl_ucb,1,0,309
kl_ucb,1,0,310
kl_ucb,1,0,311
kl_ucb,1,0,312
kl_ucb,1,0,313
kl_ucb,1,0,314
kl_ucb,1,0,315
kl_ucb,1,0,316
kl_ucb,1,0,317
kl_ucb,1,0,318
kl_ucb,1,0,319
kl_ucb,1,0,320
kl_ucb,1,0,321
kl_ucb,1,0,322
kl_ucb,1,0,323
kl_ucb,1,0,324
kl_ucb,1,0,325
kl_ucb,1,0,326
kl_ucb,1,0,327
kl_ucb,1,0,328
kl_ucb,1,0,329
kl_ucb,1,0,330
kl_ucb,1,0,331
kl_ucb,1,0,332
kl_ucb,1,0,333
kl_ucb,1,0,334
kl_ucb,1,0,335
kl_ucb,1,0,336
kl_ucb,1,0,337
kl_ucb,1,0,338
kl_ucb,1,0,339
kl_ucb,1,0,340
kl_ucb,1,0,341
kl_ucb,1,0,342
kl_ucb,1,0,343
kl_ucb,1,0,344
kl_ucb,1,0,345
kl_ucb,1,0,346
kl_ucb,1,0,347
kl_ucb,1,0,348
kl_ucb,1,0,349
kl_ucb,1,0,350
kl_ucb,1,0,351
kl_ucb,1,0,352
kl_ucb,1,0,353
kl_ucb,1,0,354
kl_ucb,1,0,355
kl_ucb,1,0,356
kl_ucb,1,0,357
kl_ucb,1,0,358
kl_ucb,1,0,359
kl_ucb,1,0,360
kl_ucb,1,0,361
kl_ucb,1,0,362
kl_ucb,1,0,363
kl_ucb,1,0,364
kl_ucb,1,0,365
kl_ucb,1,0,366
kl_ucb,1,0,367
kl_ucb,1,0,368
kl_ucb,1,0,369
kl_ucb,1,0,370
kl_ucb,1,0,371
kl_ucb,1,0,372
kl_ucb,1,0,373
kl_ucb,1,0,374
kl_ucb,1,0,375
kl_ucb,1,0,376
kl_ucb,1,0,377
kl_ucb,1,0,378
kl_ucb,1,0,379
kl_ucb,1,0,380
kl_ucb,1,0,381
kl_ucb,1,0,382
kl_ucb,1,0,383
kl_ucb,1,0,384
kl_ucb,1,0,385
kl_ucb,1,0,386
kl_ucb,1,0,387
kl_ucb,1,0,388
kl_ucb,1,0,389
kl_ucb,1,0,390
kl_ucb,1,0,391
kl_ucb,1,0,392
kl_ucb,1,0,393
kl_ucb,1,0,394
kl_ucb,1,0,395
kl_ucb,1,0,396
kl_ucb,1,0,397
kl_ucb,1,0,398
kl_ucb,1,0,399
kl_ucb,1,0,400
kl_ucb,1,0,401
kl_ucb,1,0,402
kl_ucb,1,0,403
kl_ucb,1,0,404
kl_ucb,1,0,405
kl_ucb,1,0,406
kl_ucb,1,0,407
kl_ucb,1,0,408
kl_ucb,1,0,409
kl_ucb,1,0,410
kl_ucb,1,0,411
kl_ucb,1,0,412
kl_ucb,1,0,413
kl_ucb,1,0,414
kl_ucb,1,0,415
kl_ucb,1,0,416
kl_ucb,1,0,417
kl_ucb,1,0,418
kl_ucb,1,0,419
kl_ucb,1,0,420
kl_ucb,1,0,421
kl_ucb,1,0,422
kl_ucb,1,0,423
kl_ucb,1,0,424
kl_ucb,1,0,425
kl_ucb,1,0,426
kl_ucb,1,0,427
kl_ucb,1,0,428
kl_ucb,1,0,429
kl_ucb,1,0,430
kl_ucb,1,0,431
kl_ucb,1,0,432
kl_ucb,1,0,433
kl_ucb,1,0,434
kl_ucb,1,0,435
kl_ucb,1,0,436
kl_ucb,1,0,437
kl_ucb,1,0,438
kl_ucb,1,0,439
kl_ucb,1,0,440
kl_ucb,1,0,441
kl_ucb,1,0,442
kl_ucb,1,0,443
kl_ucb,1,0,444
kl_ucb,1,0,445
kl_ucb,1,0,446
kl_ucb,1,0,447
kl_ucb,1,0,448
kl_ucb,1,0,449
kl_ucb,1,0,450
kl_ucb,1,0,451
kl_ucb,1,0,452
kl_ucb,1,0,453
kl_ucb,1,0,454
kl_ucb,1,0,455
kl_ucb,1,0,456
kl_ucb,1,0,457
kl_ucb,1,0,458
kl_ucb,1,0,459
kl_ucb,1,0,460
kl_ucb,1,0,461
kl_ucb,1,0,462
kl_ucb,1,0,463
kl_ucb,1,0,464
kl_ucb,1,0,465
kl_ucb,1,0,466
kl_ucb,1,0,467
kl_ucb,1,0,468
kl_ucb,1,0,469
kl_ucb,1,0,470
kl_ucb,1,0,471
kl_ucb,1,0,472
kl_ucb,1,0,473
kl_ucb,1,0,474
kl_ucb,1,0,475
kl_ucb,1,0,476
kl_ucb,1,0,477
kl_ucb,1,0,478
kl_ucb,1,0,479
kl_ucb,1,0,480
kl_ucb,1,0,481
kl_ucb,1,0,482
kl_ucb,1,0,483
kl_ucb,1,0,484
kl_ucb,1,0,485
kl_ucb,1,0,486
kl_ucb,1,0,487
kl_ucb,1,0,488
kl_ucb,1,0,489
kl_ucb,1,0,490
kl_ucb,1,0,491
kl_ucb,1,0,492
kl_ucb,1,0,493
kl_ucb,1,0,494
kl_ucb,1,0,495
kl_ucb,1,0,496
kl_ucb,1,0,497
kl_ucb,1,0,498
kl_ucb,1,0,499
kl_ucb,1,0,500
kl_ucb,1,0,501
kl_ucb,1,0,502
kl_ucb,1,0,503
kl_ucb,1,0,504
kl_ucb,1,0,505
kl_ucb,1,0,506
kl_ucb,1,0,507
kl_ucb,1,0,508
kl_ucb,1,0,509
kl_ucb,1,0,510
kl_ucb,1,0,511
kl_ucb,1,0,512
kl_ucb,1,0,513
kl_ucb,1,0,514
kl_ucb,1,0,515
kl_ucb,1,0,516
kl_ucb,1,0,517
kl_ucb,1,0,518
kl_ucb,1,0,519
kl_ucb,1,0,520
kl_ucb,1,0,521
kl_ucb,1,0,522
kl_ucb,1,0,523
kl_ucb,1,0,524
kl_ucb,1,0,525
kl_ucb,1,0,526
kl_ucb,1,0,527
kl_ucb,1,0,528
kl_ucb,1,0,529
kl_ucb,1,0,530
kl_ucb,1,0,531
kl_ucb,1,0,532
kl_ucb,1,0,533
kl_ucb,1,0,534
kl_ucb,1,0,535
kl_ucb,1,0,536
kl_ucb,1,0,537
kl_ucb,1,0,538
kl_ucb,1,0,539
kl_ucb,1,0,540
kl_ucb,1,0,541
kl_ucb,1,0,542
kl_ucb,1,0,543
kl_ucb,1,0,544
kl_ucb,1,0,545
kl_ucb,1,0,546
kl_ucb,1,0,547
kl_ucb,1,0,548
kl_ucb,1,0,549
kl_ucb,1,0,550
kl_ucb,1,0,551
kl_ucb,1,0,552
kl_ucb,1,0,553
kl_ucb,1,0,554
kl_ucb,1,0,555
kl_ucb,1,0,556
kl_ucb,1,0,557
kl_ucb,1,0,558
kl_ucb,1,0,559
kl_ucb,1,0,560
kl_ucb,1,0,561
kl_ucb,1,0,562
kl_ucb,1,0,563
kl_ucb,1,0,564
kl_ucb,1,0,565
kl_ucb,1,0,566
kl_ucb,1,0,567
kl_ucb,1,0,568
kl_ucb,1,0,569
kl_ucb,1,0,570
kl_ucb,1,0,571
kl_ucb,1,0,572
kl_ucb,1,0,573
kl_ucb,1,0,574
kl_ucb,1,0,575
kl_ucb,1,0,576
kl_ucb,1,0,577
kl_ucb,1,0,578
kl_ucb,1,0,579
kl_ucb,1,0,580
kl_ucb,1,0,581
kl_ucb,1,0,582
kl_ucb,1,0,583
kl_ucb,1,0,584
kl_ucb,1,0,585
kl_ucb,1,0,586
kl_ucb,1,0,587
kl_ucb,1,0,588
kl_ucb,1,0,589
kl_ucb,1,0,590
kl_ucb,1,0,591
kl_ucb,1,0,592
kl_ucb,1,0,593
kl_ucb,1,0,594
kl_ucb,1,0,595
kl_ucb,1,0,596
kl_ucb,1,0,597
kl_ucb,1,0,598
kl_ucb,1,0,599
kl_ucb,1,0,600
kl_ucb,1,0,601
kl_ucb,1,0,602
kl_ucb,1,0,603
kl_ucb,1,0,604
kl_ucb,1,0,605
kl_ucb,1,0,606
kl_ucb,1,0,607
kl_ucb,1,0,608
kl_ucb,1,0,609
kl_ucb,1,0,610
kl_ucb,1,0,611
kl_ucb,1,0,612
kl_ucb,1,0,613
kl_ucb,1,0,614
kl_ucb,1,0,615
kl_ucb,1,0,616
kl_ucb,1,0,617
kl_ucb,1,0,618
kl_ucb,1,0,619
kl_ucb,1,0,620
kl_ucb,1,0,621
kl_ucb,1,0,622
kl_ucb,1,0,623
kl_ucb,1,0,624
kl_ucb,1,0,625
kl_ucb,1,0,626
kl_ucb,1,0,627
kl_ucb,1,0,628
kl_ucb,1,0,629
kl_ucb,1,0,630
kl_ucb,1,0,631
kl_ucb,1,0,632
kl_ucb,1,0,633
kl_ucb,1,0,634
kl_ucb,1,0,635
kl_ucb,1,0,636
kl_ucb,1,0,637
kl_ucb,1,0,638
kl_ucb,1,0,639
kl_ucb,1,0,640
kl_ucb,1,0,641
kl_ucb,1,0,642
kl_ucb,1,0,643
kl_ucb,1,0,644
kl_ucb,1,0,645
kl_ucb,1,0,646
kl_ucb,1,0,647
kl_ucb,1,0,648
kl_ucb,1,0,649
kl_ucb,1,0,650
kl_ucb,1,0,651
kl_ucb,1,0,652
kl_ucb,1,0,653
kl_ucb,1,0,654
kl_ucb,1,0,655
kl_ucb,1,0,656
kl_ucb,1,0,657
kl_ucb,1,0,658
kl_ucb,1,0,659
kl_ucb,1,0,660
kl_ucb,1,0,661
kl_ucb,1,0,662
kl_ucb,1,0,663
kl_ucb,1,0,664
kl_ucb,1,0,665
kl_ucb,1,0,666
kl_ucb,1,0,667
kl_ucb,1,0,668
kl_ucb,1,0,669
kl_ucb,1,0,670
kl_ucb,1,0,671
kl_ucb,1,0,672
kl_ucb,1,0,673
kl_ucb,1,0,674
kl_ucb,1,0,675
kl_ucb,1,0,676
kl_ucb,1,0,677
kl_ucb,1,0,678
kl_ucb,1,0,679
kl_ucb,1,0,680
kl_ucb,1,0,681
kl_ucb,1,0,682
kl_ucb,1,0,683
kl_ucb,1,0,684
kl_ucb,1,0,685
kl_ucb,1,0,686
kl_ucb,1,0,687
kl_ucb,1,0,688
kl_ucb,1,0,689
kl_ucb,1,0,690
kl_ucb,1,0,691
kl_ucb,1,0,692
kl_ucb,1,0,693
kl_ucb,1,0,694
kl_ucb,1,0,695
kl_ucb,1,0,696
kl_ucb,1,0,697
kl_ucb,1,0,698
kl_ucb,1,0,699
kl_ucb,1,0,700
kl_ucb,1,0,701
kl_ucb,1,0,702
kl_ucb,1,0,703
kl_ucb,1,0,704
kl_ucb,1,0,705
kl_ucb,1,0,706
kl_ucb,1,0,707
kl_ucb,1,0,708
kl_ucb,1,0,709
kl_ucb,1,0,710
kl_ucb,1,0,711
kl_ucb,1,0,712
kl_ucb,1,0,713
kl_ucb,1,0,714
kl_ucb,1,0,715
kl_ucb,1,0,716
kl_ucb,1,0,717
kl_ucb,1,0,718
kl_ucb,1,0,719
kl_ucb,1,0,720
kl_ucb,1,0,721
kl_ucb,1,0,722
kl_ucb,1,0,723
kl_ucb,1,0,724
kl_ucb,1,0,725
kl_ucb,1,0,726
kl_ucb,1,0,727
kl_ucb,1,0,728
kl_ucb,1,0,729
kl_ucb,1,0,730
kl_ucb,1,0,731
kl_ucb,1,0,732
kl_ucb,1,0,733
kl_ucb,1,0,734
kl_ucb,1,0,735
kl_ucb,1,0,736
kl_ucb,1,0,737
kl_ucb,1,0,738
kl_ucb,1,0,739
kl_ucb,1,0,740
kl_ucb,1,0,741
kl_ucb,1,0,742
kl_ucb,1,0,743
kl_ucb,1,0,744
kl_ucb,1,0,745
kl_ucb,1,0,746
kl_ucb,1,0,747
kl_ucb,1,0,748
kl_ucb,1,0,749
kl_ucb,1,0,750
kl_ucb,1,0,751
kl_ucb,1,0,752
kl_ucb,1,0,753
kl_ucb,1,0,754
kl_ucb,1,0,755
kl_ucb,1,0,756
kl_ucb,1,0,757
kl_ucb,1,0,758
kl_ucb,1,0,759
kl_ucb,1,0,760
kl_ucb,1,0,761
kl_ucb,1,0,762
kl_ucb,1,0,763
kl_ucb,1,0,764
kl_ucb,1,0,765
kl_ucb,1,0,766
kl_ucb,1,0,767
kl_ucb,1,0,768
kl_ucb,1,0,769
kl_ucb,1,0,770
kl_ucb,1,0,771
kl_ucb,1,0,772
kl_ucb,1,0,773
kl_ucb,1,0,774
kl_ucb,1,0,775
kl_ucb,1,0,776
kl_ucb,1,0,777
kl_ucb,1,0,778
kl_ucb,1,0,779
kl_ucb,1,0,780
kl_ucb,1,0,781
kl_ucb,1,0,782
kl_ucb,1,0,783
kl_ucb,1,0,784
kl_ucb,1,0,785
kl_ucb,1,0,786
kl_ucb,1,0,787
kl_ucb,1,0,788
kl_ucb,1,0,789
kl_ucb,1,0,790
kl_ucb,1,0,791
kl_ucb,1,0,792
kl_ucb,1,0,793
kl_ucb,1,0,794
kl_ucb,1,0,795
kl_ucb,1,0,796
kl_ucb,1,0,797
kl_ucb,1,0,798
kl_ucb,1,0,799
kl_ucb,1,0,800
kl_ucb,1,0,801
kl_ucb,1,0,802
kl_ucb,1,0,803
kl_ucb,1,0,804
kl_ucb,1,0,805
kl_ucb,1,0,806
kl_ucb,1,0,807
kl_ucb,1,0,808
kl_ucb,1,0,809
kl_ucb,1,0,810
kl_ucb,1,0,811
kl_ucb,1,0,812
kl_ucb,1,0,813
kl_ucb,1,0,814
kl_ucb,1,0,815
kl_ucb,1,0,816
kl_ucb,1,0,817
kl_ucb,1,0,818
kl_ucb,1,0,819
kl_ucb,1,0,820
kl_ucb,1,0,821
kl_ucb,1,0,822
kl_ucb,1,0,823
kl_ucb,1,0,824
kl_ucb,1,0,825
kl_ucb,1,0,826
kl_ucb,1,0,827
kl_ucb,1,0,828
kl_ucb,1,0,829
kl_ucb,1,0,830
kl_ucb,1,0,831
kl_ucb,1,0,832
kl_ucb,1,0,833
kl_ucb,1,0,834
kl_ucb,1,0,835
kl_ucb,1,0,836
kl_ucb,1,0,837
kl_ucb,1,0,838
kl_ucb,1,0,839
kl_ucb,1,0,840
kl_ucb,1,0,841
kl_ucb,1,0,842
kl_ucb,1,0,843
kl_ucb,1,0,844
kl_ucb,1,0,845
kl_ucb,1,0,846
kl_ucb,1,0,847
kl_ucb,1,0,848
kl_ucb,1,0,849
kl_ucb,1,0,850
kl_ucb,1,0,851
kl_ucb,1,0,852
kl_ucb,1,0,853
kl_ucb,1,0,854
kl_ucb,1,0,855
kl_ucb,1,0,856
kl_ucb,1,0,857
kl_ucb,1,0,858
kl_ucb,1,0,859
kl_ucb,1,0,860
kl_ucb,1,0,861
kl_ucb,1,0,862
kl_ucb,1,0,863
kl_ucb,1,0,864
kl_ucb,1,0,865
kl_ucb,1,0,866
kl_ucb,1,0,867
kl_ucb,1,0,868
kl_ucb,1,0,869
kl_ucb,1,0,870
kl_ucb,1,0,871
kl_ucb,1,0,872
kl_ucb,1,0,873
kl_ucb,1,0,874
kl_ucb,1,0,875
kl_ucb,1,0,876
kl_ucb,1,0,877
kl_ucb,1,0,878
kl_ucb,1,0,879
kl_ucb,1,0,880
kl_ucb,1,0,881
kl_ucb,1,0,882
kl_ucb,1,0,883
kl_ucb,1,0,884
kl_ucb,1,0,885
kl_ucb,1,0,886
kl_ucb,1,0,887
kl_ucb,1,0,888
kl_ucb,1,0,889
kl_ucb,1,0,890
kl_ucb,1,0,891
kl_ucb,1,0,892
kl_ucb,1,0,893
kl_ucb,1,0,894
kl_ucb,1,0,895
kl_ucb,1,0,896
kl_ucb,1,0,897
kl_ucb,1,0,898
kl_ucb,1,0,899
kl_ucb,1,0,900
kl_ucb,1,0,901
kl_ucb,1,0,902
kl_ucb,1,0,903
kl_ucb,1,0,904
kl_ucb,1,0,905
kl_ucb,1,0,906
kl_ucb,1,0,907
kl_ucb,1,0,908
kl_ucb,1,0,909
kl_ucb,1,0,910
kl_ucb,1,0,911
kl_ucb,1,0,912
kl_ucb,1,0,913
kl_ucb,1,0,914
kl_ucb,1,0,915
kl_ucb,1,0,916
kl_ucb,1,0,917
kl_ucb,1,0,918
kl_ucb,1,0,919
kl_ucb,1,0,920
kl_ucb,1,0,921
kl_ucb,1,0,922
kl_ucb,1,0,923
kl_ucb,1,0,924
kl_ucb,1,0,925
kl_ucb,1,0,926
kl_ucb,1,0,927
kl_ucb,1,0,928
kl_ucb,1,0,929
kl_ucb,1,0,930
kl_ucb,1,0,931
kl_ucb,1,0,932
kl_ucb,1,0,933
kl_ucb,1,0,934
kl_ucb,1,0,935
kl_ucb,1,0,936
kl_ucb,1,0,937
kl_ucb,1,0,938
kl_ucb,1,0,939
kl_ucb,1,0,940
kl_ucb,1,0,941
kl_ucb,1,0,942
kl_ucb,1,0,943
kl_ucb,1,0,944
kl_ucb,1,0,945
kl_ucb,1,0,946
kl_ucb,1,0,947
kl_ucb,1,0,948
kl_ucb,1,0,949
kl_ucb,1,0,950
kl_ucb,1,0,951
kl_ucb,1,0,952
kl_ucb,1,0,953
kl_ucb,1,0,954
kl_ucb,1,0,955
kl_ucb,1,0,956
kl_ucb,1,0,957
kl_ucb,1,0,958
kl_ucb,1,0,959
kl_ucb,1,0,960
kl_ucb,1,0,961
kl_ucb,1,0,962
kl_ucb,1,0,963
kl_ucb,1,0,964
kl_ucb,1,0,965
kl_ucb,1,0,966
kl_ucb,1,0,967
kl_ucb,1,0,968
kl_ucb,1,0,969
kl_ucb,1,0,970
kl_ucb,1,0,971
kl_ucb,1,0,972
kl_ucb,1,0,973
kl_ucb,1,0,974
kl_ucb,1,0,975
kl_ucb,1,0,976
kl_ucb,1,0,977
kl_ucb,1,0,978
kl_ucb,1,0,979
kl_ucb,1,0,980
kl_ucb,1,0,981
kl_ucb,1,0,982
kl_ucb,1,0,983
kl_ucb,1,0,984
kl_ucb,1,0,985
kl_ucb,1,0,986
kl_ucb,1,0,987
kl_ucb,1,0,988
kl_ucb,1,0,989
kl_ucb,1,0,990
kl_ucb,1,0,991
kl_ucb,1,0,992
kl_ucb,1,0,993
kl_ucb,1,0,994
kl_ucb,1,0,995
kl_ucb,1,0,996
kl_ucb,1,0,997
kl_ucb,1,0,998
kl_ucb,1,0,999
kl_ucb,1,0,1000
kl_ucb,1,0,1001
kl_ucb,1,0,1002
kl_ucb,1,0,1003
kl_ucb,1,0,1004
kl_ucb,1,0,1005
kl_ucb,1,0,1006
kl_ucb,1,0,1007
kl_ucb,1,0,1008
kl_ucb,1,0,1009
kl_ucb,1,0,1010
kl_ucb,1,0,1011
kl_ucb,1,0,1012
kl_ucb,1,0,1013
kl_ucb,1,0,1014
kl_ucb,1,0,1015
kl_ucb,1,0,1016
kl_ucb,1,0,1017
kl_ucb,1,0,1018
kl_ucb,1,0,1019
kl_ucb,1,0,1020
kl_ucb,1,0,1021
kl_ucb,1,0,1022
kl_ucb,1,0,1023
kl_ucb,1,0,1024
kl_ucb,1,0,1025
kl_ucb,1,0,1026
kl_ucb,1,0,1027
kl_ucb,1,0,1028
kl_ucb,1,0,1029
kl_ucb,1,0,1030
kl_ucb,1,0,1031
kl_ucb,1,0,1032
kl_ucb,1,0,1033
kl_ucb,1,0,1034
kl_ucb,1,0,1035
kl_ucb,1,0,1036
kl_ucb,1,0,1037
kl_ucb,1,0,1038
kl_ucb,1,0,1039
kl_ucb,1,0,1040
kl_ucb,1,0,1041
kl_ucb,1,0,1042
kl_ucb,1,0,1043
kl_ucb,1,0,1044
kl_ucb,1,0,1045
kl_ucb,1,0,1046
kl_ucb,1,0,1047
kl_ucb,1,0,1048
kl_ucb,1,0,1049
kl_ucb,1,0,1050
kl_ucb,1,0,1051
kl_ucb,1,0,1052
kl_ucb,1,0,1053
kl_ucb,1,0,1054
kl_ucb,1,0,1055
kl_ucb,1,0,1056
kl_ucb,1,0,1057
kl_ucb,1,0,1058
kl_ucb,1,0,1059
kl_ucb,1,0,1060
kl_ucb,1,0,1061
kl_ucb,1,0,1062
kl_ucb,1,0,1063
kl_ucb,1,0,1064
kl_ucb,1,0,1065
kl_ucb,1,0,1066
kl_ucb,1,0,1067
kl_ucb,1,0,1068
